iteration,chain,acceptance_rate,alpha[1],alpha[2],alpha[3],alpha[4],alpha[5],alpha[6],alpha[7],alpha[8],alpha[9],alpha[10],alpha[11],alpha[12],alpha[13],alpha[14],alpha[15],alpha[16],beta[1],beta[2],beta[3],beta[4],beta[5],beta[6],beta[7],beta[8],beta[9],beta[10],beta[11],beta[12],beta[13],beta[14],beta[15],beta[16],hamiltonian_energy,hamiltonian_energy_error,is_accept,log_density,lp,max_hamiltonian_energy_error,n_steps,nom_step_size,numerical_error,step_size,tree_depth
2751,1,0.8879534123524472,0.8298331531413645,0.9419066270932748,0.9639631392687902,0.9745873776036429,0.9518774596933276,0.9868289036388312,0.8885269071117091,0.9969220740362604,0.9142263444004132,0.955519432843523,0.8650915883991721,0.7393916621150215,0.9845170686835788,0.9292070577929249,0.6167406302636199,0.35536905803738755,0.07546516671730046,0.19797805434373683,0.17608499213266154,0.24315056087740072,0.17635086525966026,0.16793542723839028,0.195926937141957,0.26311275162487247,0.2340971670618394,0.23479945328629673,0.24906002913322361,0.36329405420696126,0.29176966801621057,0.246206384937463,0.34232155117375873,0.2629307542181587,1446.9424524694077,0.029250926143959077,1.0,-1428.9188245547039,-1428.9188245547039,0.3335703070845284,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2752,1,0.9392700611721622,0.8379999652148258,0.9349680412738737,0.9564912850277484,0.9385577868237097,0.8791890912326684,0.9600665718506047,0.9671831951364662,0.902477415241331,0.9570809761342618,0.9805020667847232,0.9485009277579667,0.8657152086808729,0.9222006388783343,0.9538748932586956,0.6529000825599389,0.27302514797295285,0.3509726587335261,0.49431881548834317,0.3070124774582905,0.12957050136228485,0.19579236195127384,0.2828225893056723,0.1637929877744552,0.2678844057741566,0.21176522579561644,0.2234260183662111,0.2733349050431084,0.1964055264803338,0.23659177634459266,0.2547431260633012,0.2846844797855551,0.5479709391174333,1437.6512161804117,0.20863974185976986,1.0,-1427.646013043307,-1427.646013043307,-0.4201491100725434,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2753,1,0.937872995043275,0.7884172723173465,0.8983639503069449,0.9796518655637159,0.957028351058271,0.8829080523045993,0.9773436963449808,0.8622558555631241,0.995025845226669,0.9669442692631767,0.9826645199481527,0.8434548909407871,0.6940664472470933,0.9185835717060328,0.9621092176281067,0.7824775912027736,0.3767831773868641,0.1789314743769838,0.21247397427459538,0.1953667544102288,0.2797673091294269,0.20887689266653778,0.17939044362046136,0.21821782653597044,0.29021604650229166,0.2425318453994903,0.2315064181268578,0.28530744575208705,0.3935722001255851,0.3239528449322097,0.359133896656258,0.2240915453831516,0.30230496503495496,1446.3302077042088,-0.6001342229133115,1.0,-1430.2514543493862,-1430.2514543493862,-0.6075571760084131,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2754,1,0.9773924528340204,0.6471380027740465,0.8942830350792406,0.8714428320400931,0.9203989483681637,0.8647640500107585,0.9946552416595741,0.9124508378253584,0.9970568035481088,0.901455299563673,0.9670987118469735,0.9506055864688079,0.8163170271303818,0.8426077598785672,0.8920744380815978,0.663004989262145,0.33922074752198583,0.49948783197738017,0.5199997263995643,0.3256066509719696,0.11642735696904856,0.24172466336174372,0.25619854557739147,0.24579863933239807,0.3204173049295116,0.24768150763199445,0.22057789096763455,0.24178067155426608,0.252391399283147,0.2753100622580395,0.24488302991254746,0.28210884109150486,0.355751139794285,1445.4580077946605,-0.01237885377645398,1.0,-1429.5442208484615,-1429.5442208484615,0.07477371391860288,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2755,1,0.9931357112336969,0.6918127248964105,0.9031312589702897,0.9493668491357656,0.9629828923198198,0.8204107713346817,0.9940634575760374,0.8871951780088995,0.9866277122810599,0.9281226517291694,0.9764653768390518,0.9483333235447264,0.7828905785306628,0.9498029118966127,0.7760268540252458,0.789155070408058,0.5299221732457221,0.4713496283474676,0.44653682424065105,0.1716513627290438,0.14321137839231995,0.24275158294023075,0.2769428580846378,0.2518252315507146,0.30574890796294696,0.2545487846580047,0.2519868448431693,0.2107246070874102,0.2759870600532364,0.2548003313534546,0.2553983239247556,0.24067304003981774,0.22434308763709274,1441.7860620558401,-0.014099258649594049,1.0,-1426.5114433764495,-1426.5114433764495,-0.05520026107842568,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2756,1,0.9790473897527938,0.7880777140810951,0.8988211911984019,0.9832986885504017,0.9578534668098712,0.8524807799986098,0.9792351347643045,0.9350188665932478,0.9887995344262175,0.9235778033839139,0.9493451231908429,0.8735001903332104,0.850140835589021,0.9135065576520608,0.916246865332934,0.8618277555405208,0.42153523349194616,0.12402151602007917,0.45541598505324743,0.24048585423214053,0.18737278527398687,0.21924983208750579,0.2438386837020444,0.22377527717361564,0.2906930171825096,0.2613920505215919,0.27624152291839427,0.3034445070520793,0.2910567071288414,0.21320395091758487,0.3388738580865167,0.2221254373440559,0.22041019499208547,1437.043483186062,0.029123964801783586,1.0,-1425.8615907974008,-1425.8615907974008,-0.10096339838582935,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2757,1,0.9853890690134965,0.8107668294427917,0.9789386348078131,0.9759650599161368,0.9836576219347182,0.9586222279719628,0.9178906793786227,0.924535730399415,0.9237796351738815,0.9679874406168819,0.9959450742405666,0.8085416395519776,0.8226724024685591,0.8926020049133772,0.9329990902554983,0.6260815340149204,0.2672605294888293,0.3221119666395419,0.18372416038881573,0.27359145658982637,0.194784232359084,0.19682691033374441,0.19724245956598208,0.13775605105858232,0.2237063400093627,0.24658733585692305,0.19996094862246266,0.2674055697756715,0.2456622757948157,0.3054421996259267,0.20885626210429128,0.287721665266396,0.5050407233010742,1437.7482264659907,-0.06217694050110367,1.0,-1427.7594632976727,-1427.7594632976727,-0.18395771637938196,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2758,1,0.9798333905164388,0.8303979904111672,0.8410196075847316,0.9551256324553195,0.9215026695987104,0.9491800751592732,0.9437970580514125,0.9377465517623718,0.9980114085900964,0.9461883606354433,0.9795281134098967,0.9377219729345232,0.7299896157486108,0.9075931523358988,0.764627093572626,0.8520683819358037,0.5851401565124007,0.18470944462106922,0.5407743698405388,0.20542361426783773,0.203673615830158,0.23234149922326086,0.258442951016924,0.23524091183879947,0.2335669410703405,0.1967533595091819,0.2620015393629464,0.21704381485009638,0.33817396280579487,0.22981983404736453,0.31567340494153173,0.2626603453724552,0.20377464189771466,1442.4571338878973,0.030396103599059643,1.0,-1428.5754167025566,-1428.5754167025566,0.12411317038049674,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2759,1,0.7574574876305891,0.9405454277134685,0.8421944906918538,0.9503890308577478,0.9046507030942827,0.8216730762097952,0.9588403364406305,0.9378026386402554,0.9908103872322147,0.817776473430175,0.958606775861915,0.8536338296320147,0.9807780660769299,0.8932391084814095,0.9474155389677692,0.7618137445520415,0.3781520169167879,0.1486394402632671,0.5526380189677004,0.18025390606411051,0.18850887551749484,0.18261601562576316,0.1845723502610617,0.1941040921832155,0.2640220443590702,0.2550325553150532,0.27519226229574373,0.3126507572461643,0.29471480896610275,0.24062654687506319,0.2439301429280447,0.24951704398413413,0.3654559104404347,1445.0136545519854,0.441981289275418,1.0,-1428.9171292365324,-1428.9171292365324,0.5543805660292946,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2760,1,0.946289465403048,0.917662800371035,0.9536642530278933,0.9629302138697786,0.9718304337714102,0.8067468471093315,0.9909303431421749,0.9797325918227452,0.9459704805070274,0.9741834754543294,0.9515093326244293,0.9645783028191605,0.7211059474592556,0.9447735695974377,0.903745022774904,0.6750663740562642,0.33107754066505907,0.09730564042161158,0.18505670136753158,0.13443909341910784,0.22054927003557534,0.2634437120761612,0.26114057147756,0.1748702976010524,0.2240912603182359,0.2146522022084361,0.2044961325401097,0.22484766257554634,0.28472046877276774,0.2679692414268561,0.30330958888816245,0.28334701044928057,0.24825943790277108,1443.3437345947982,0.16923088133239617,1.0,-1428.242056974664,-1428.242056974664,-0.37239790815624474,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2761,1,0.9958931432338328,0.7732056687547668,0.9728396843652045,0.9062448817924383,0.9087174215333584,0.8882948399598533,0.9692161397829026,0.978193887873147,0.9792207569528005,0.9658160445095539,0.9793172897516087,0.9258345926271969,0.7486618636402219,0.9247100185306302,0.7548226377123413,0.7130090795272911,0.7273365297801586,0.280842025168344,0.3893132964084996,0.26578189396597146,0.23731471955865396,0.18647283582006138,0.25596731614574114,0.16213572852435082,0.21737578827224133,0.23011099643537905,0.1941667261823898,0.24137890766473372,0.28541550724938325,0.27994114853261703,0.3076594952319663,0.31505436258752983,0.195663730073504,1434.0760280804166,-0.3839139566080121,1.0,-1423.4047069469848,-1423.4047069469848,-0.4029870258636947,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2762,1,0.7229673266350227,0.7421891634120774,0.982200819775188,0.9740312455761635,0.9669647916680211,0.9939761563687138,0.9213535712577109,0.8999415389888078,0.970510086839755,0.9727050868377668,0.9530763998267929,0.9159959945013241,0.8263430415590147,0.904443832339205,0.811224818227567,0.585117939924587,0.7275488696248769,0.11724891826703926,0.37842926676967026,0.34943550164436515,0.14418812788904664,0.22198170747682408,0.20405772449579865,0.21111770172090635,0.22631579569095195,0.21234496996034372,0.2328825900671427,0.23616074242563714,0.24301220896203823,0.22363250404946672,0.316457514510215,0.3428734802932174,0.1638737315610827,1441.4083772082722,0.2143529575159846,1.0,-1427.4363180159223,-1427.4363180159223,0.5540486053496352,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2763,1,0.8943631574599117,0.8357041333910835,0.7766755224258275,0.9961813244946869,0.9575115846127602,0.924405578490441,0.939428844152608,0.978356170444387,0.9512237166471681,0.9665828548664812,0.981811877019973,0.973189533554625,0.6226419077967865,0.9868834474189822,0.9249781130428351,0.8157142904131602,0.16711502773235073,0.30782726128735166,0.22756735501496142,0.18566024619458238,0.3094583485654581,0.1751353196003916,0.2610588806885084,0.11905762689740207,0.2465920605967102,0.19898173278649833,0.2344979999536151,0.23208782196326222,0.32188090921259443,0.3116166823877505,0.2695552994078671,0.2154867709506713,0.6723257554017273,1443.63227737098,0.049008791385176664,1.0,-1431.0233804229472,-1431.0233804229472,0.3568735519115762,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2764,1,0.8169998570607827,0.6682489606891435,0.9920339579032146,0.9919550373686156,0.9483205226176613,0.7980303268248601,0.9475516525911247,0.9680370416644059,0.9599859106562991,0.9395098372393254,0.9591112361972502,0.8551631976120839,0.8675842733876831,0.8796824560431192,0.8819388698602383,0.8116456510310645,0.34469938318148047,0.08036697577760209,0.4458355901968917,0.2717519015654526,0.17109944937003008,0.30831506589273433,0.20020152549026243,0.18689773870433485,0.25834683618586274,0.2583342283406295,0.2542202010467464,0.27827376628806705,0.3005071296206282,0.2700783866680621,0.2973077311128964,0.22564766222689872,0.36275651898378114,1441.304214551257,-0.0007662266673378326,1.0,-1424.375676644029,-1424.375676644029,0.466443393412419,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2765,1,0.669373717978163,0.8790819000363205,0.8692318434582392,0.9969969463249289,0.9790183497779168,0.965705218866874,0.91935670625593,0.9588968036636151,0.9907506839751474,0.8419826231300892,0.9854758301769544,0.9711621578178803,0.7187996384914567,0.9650300340976794,0.9101287959211185,0.930363933096922,0.06049738493632646,0.3225340763422619,0.35835091628067317,0.13593374198082606,0.18762250348823215,0.12893672491205385,0.26554004225823785,0.15184457143634134,0.19419186570282565,0.26476838843905626,0.28873334938567696,0.24952878757913508,0.22935526728336808,0.23416354017683552,0.22588232581754078,0.21498927049195313,0.8571630990091452,1447.5632158474634,0.6743678163372806,1.0,-1435.522425566231,-1435.522425566231,1.0280727925469364,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2766,1,0.9701750285552116,0.8638873271899726,0.9339092228039201,0.9402960413986183,0.8461538492707232,0.9984054999020221,0.9352743703415939,0.8694042321776002,0.985604256906825,0.8795446280111506,0.9294537732179776,0.9757869852986872,0.8416093284882664,0.8390494058985862,0.9341356396625904,0.6986949509122288,0.16213192179199926,0.2743658929384648,0.3102082712994264,0.3478140955542385,0.26435851400306865,0.30351243650387916,0.14516076892361518,0.1748854355893256,0.21888164675460764,0.260547622042688,0.17447455630077774,0.2370951698782505,0.30260825524454704,0.26027682804926994,0.2685213809162928,0.27777373421288515,0.4036571596548435,1451.4003051526984,0.05427019562057467,1.0,-1439.2258597486389,-1439.2258597486389,-0.8057721735754058,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2767,1,0.9804675057003566,0.7869464035132457,0.9031837752288181,0.9773818737417183,0.9846024350493233,0.9711582249733398,0.9895798303087048,0.9083381460706471,0.9296247265069343,0.9301723830203097,0.9963196801778508,0.7961814774871294,0.8281233388065437,0.9777862900561827,0.9484628660523359,0.8330636569756914,0.4734542984345392,0.3031730403228744,0.29305186372674635,0.18434148452121604,0.2137006925658736,0.11950448212664302,0.26723945962164164,0.18469407760275508,0.30093629337955846,0.20610748610847598,0.24932194491859785,0.2791873399399048,0.26311113250300927,0.27569883757169406,0.23649813910772194,0.22325881615249668,0.14581335999390407,1451.0867973357563,-0.5802505106412355,1.0,-1429.0887467264888,-1429.0887467264888,-0.8838213507940509,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2768,1,0.9152078034398385,0.647138579533515,0.8876313836340709,0.9955549668151525,0.9852984516620245,0.8551430840610367,0.9319742683593757,0.9921516483886377,0.993609748987748,0.9216027337103582,0.9984897891610985,0.9880869698645182,0.7409756783793197,0.9084228512631727,0.841312752273656,0.6864953561051161,0.19085134931866427,0.19682097517829394,0.47409853913396177,0.15285580108215646,0.19067244320970952,0.14043293492238332,0.29009789712934,0.17181664905902905,0.27558713462473544,0.18076225483769018,0.2414694570181624,0.23642876503594754,0.24942109031303336,0.2556649833400142,0.26990316936076847,0.3846393237722286,0.5317148964089387,1452.3909787512914,0.12681113274607014,1.0,-1435.2464168204103,-1435.2464168204103,0.24442478678884072,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2769,1,0.7548214316736063,0.8445486465221393,0.8876322782222826,0.9386051231073683,0.9558444737544939,0.9021112483401015,0.9452873379570746,0.970428186155185,0.9988435985744146,0.8649268896641515,0.9471060911291519,0.9951315855190253,0.6470331541753823,0.8631402683861885,0.9588724978503874,0.9747521746938483,0.09808865134202299,0.11322494121981856,0.07231275161337611,0.24671366894241978,0.09290524402259204,0.2477844272620821,0.21828739566796376,0.13680887760835655,0.22222510827602063,0.25748282932684835,0.20570871346751946,0.26359823558568246,0.3082040415214797,0.3852508246013804,0.36281060450388697,0.12610767518356417,0.6728515456773535,1472.465520035317,0.27223582923534195,1.0,-1449.5758631466751,-1449.5758631466751,0.8410228614397965,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2770,1,0.9790331515064659,0.9584722967995851,0.9717370653962996,0.9351135931928871,0.9784759669244816,0.780726251485281,0.9604750343373806,0.969005876950669,0.9980631927768362,0.897058882766801,0.9533349022356858,0.9972389604246396,0.8122348061081643,0.8071668205050313,0.9708661380609674,0.9810568817897162,0.14511156289331006,0.08978416518766277,0.10309114089531905,0.18005617341715163,0.07550444986129708,0.16669547296007164,0.242378116558594,0.18066537264085217,0.218250556733354,0.2560270103804896,0.19037585095089649,0.24404556694546958,0.32190439827682815,0.3526587737008693,0.31139305943617895,0.1984613519977684,0.4352565429469947,1463.2617304426465,-0.13322810055933587,1.0,-1446.0605358614887,-1446.0605358614887,-0.4970716156549315,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2771,1,0.9481611917856297,0.9881349304401761,0.8079991014093244,0.9800373530620744,0.9374897877118629,0.9982889844744868,0.9233873123650996,0.8791311082695071,0.9902878334498643,0.9162171086994416,0.9969448761309277,0.883366043793691,0.8558968101668504,0.99233569693306,0.848871821742101,0.5179714815131355,0.5165765582221173,0.48018774103567285,0.6624008442952731,0.29525003299150326,0.3353891626713356,0.16945803914469437,0.20344447049931502,0.17583023962059507,0.27706871170278236,0.1969114876651222,0.2671791488752889,0.21373071185939466,0.24954815209557532,0.2220113403863868,0.24453765826808121,0.30905347177299897,0.32816802052435956,1464.874187264211,-0.16957528492753227,1.0,-1438.2071969871338,-1438.2071969871338,-0.4375309895885948,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2772,1,0.8740206711108456,0.43673370564879244,0.967787804378848,0.9194825359191432,0.9574911914708402,0.6956462386445107,0.9892883771962128,0.9125616927906716,0.9963990384069544,0.9706491710678199,0.9526192165371938,0.8960348352678582,0.9358768875052182,0.8720587981855288,0.9485428294301407,0.9041877328252855,0.40049791858398204,0.09657176403711833,0.14883592005898022,0.1977462303001255,0.11249493378558147,0.17714028129246437,0.24302606161694912,0.18124452328411686,0.24289733950347275,0.26754650879924385,0.24946514159719793,0.33138741412805073,0.23742283389496063,0.2142901548682601,0.22814857354659215,0.15707790575907904,0.20366587197602268,1453.2346701755753,-0.03921521442248377,1.0,-1436.6044955011548,-1436.6044955011548,0.405590620117664,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2773,1,0.6842765099935068,0.9963247957800945,0.7069714001066024,0.9553225233074225,0.8806475862883094,0.999327454458728,0.8687711680613388,0.9442454071934665,0.9916800140794492,0.9586814188170546,0.9761264625406377,0.9444453982433019,0.7655408863129145,0.8644075167983251,0.7635624678394882,0.8392155801389515,0.17727727181017147,0.13106355236042716,0.38541974824667996,0.1744379504731028,0.2893121022347186,0.176452465448387,0.2580379676774369,0.14577692309460352,0.26889793349793745,0.234629548037517,0.19680614924142287,0.3103522780766573,0.2552162329712008,0.24902612205580052,0.3042035601752795,0.2286080792652959,0.43311951672967186,1455.0500168219455,0.562388150769948,1.0,-1438.2910532623255,-1438.2910532623255,1.0182574621346703,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2774,1,0.9092381469529632,0.997285460129606,0.6437263854653679,0.9681922910200859,0.8955534406488311,0.9994355624783939,0.8985526393641223,0.9312207851618958,0.9808377152632051,0.9691512059216856,0.9765294798081067,0.9358897606640599,0.7173544253761273,0.8830465208881002,0.7806277632548263,0.8614646055159503,0.1714402203217201,0.12048044254684287,0.4308152954812679,0.190042576083217,0.26804402953618767,0.1777031739107194,0.2531953379875167,0.14525898734117265,0.2650675346973745,0.2274715712311649,0.20341331905733842,0.33069005533598583,0.24810043161657913,0.25155297257002196,0.2771341447032267,0.21492548792508556,0.6144342798191477,1452.0189410706487,-0.2664927145713136,1.0,-1439.695011337253,-1439.695011337253,0.5996793162880749,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2775,1,0.68470530054405,0.769401185186568,0.9960862664889187,0.9481418019752061,0.9891087435326504,0.8105428529312262,0.957135316276034,0.9657258473837916,0.9710435724976048,0.9291964069617239,0.9926050847779456,0.8204977026541259,0.9640384624246153,0.8554113701771285,0.8727768512665165,0.7428823928285261,0.6090257446292017,0.426570650623054,0.26036555609973594,0.28341262439284165,0.14716277764565336,0.2139598309275629,0.1892189688305195,0.2262963898496691,0.22943726079989976,0.2699523161832242,0.2967047262002421,0.25288176678360025,0.23764626813041992,0.22666427517531096,0.20992965553485343,0.2467936852835766,0.16714321844478125,1452.7941702281373,-0.2664675097955751,1.0,-1430.7715789375677,-1430.7715789375677,1.0333474240419491,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2776,1,0.9933200637818329,0.8056107337533682,0.896232567727688,0.9252805889321015,0.973861712865162,0.8224091160389224,0.8972097965011832,0.9502829945769428,0.9640761513138848,0.9709744030725885,0.9801366152596007,0.7968344500102909,0.7557446190347364,0.9836639128409613,0.8871959431868979,0.7741536055000143,0.19046803764217904,0.15816404266230893,0.4978868806329731,0.24780121729137303,0.1326108456286891,0.19423617291418666,0.2519330761734208,0.23113130065211104,0.2096960476020114,0.23567254379174687,0.2083983484632843,0.23117500558494106,0.39731438527797,0.28136533213160536,0.26985474003583926,0.24987240200679126,0.693067336322197,1444.1085674925823,0.014018430907526636,1.0,-1430.051701829894,-1430.051701829894,-0.0856734256733489,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2777,1,0.9863598268034743,0.8123236801362724,0.9080362422289586,0.9178338775923397,0.9762032844618903,0.891999652284913,0.9604690883126652,0.9402180150052933,0.970007321304041,0.9848067401433459,0.9945483358891166,0.9067443112021366,0.6803017067999267,0.9795209064335234,0.805304077535433,0.7884935592181923,0.3964966167983739,0.2819588325480991,0.33271712724701624,0.2758182447777508,0.09736029930724895,0.21272256568938092,0.31653595054824735,0.2868587729169308,0.25562549975484344,0.2135651291797407,0.19287733540063823,0.2153798672545145,0.3036630711517425,0.2733235316710399,0.28800903093013236,0.2523598264356851,0.24346377134775601,1443.9558557172227,-0.025816450369347876,1.0,-1431.23866298189,-1431.23866298189,-0.19807502803860189,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2778,1,0.9519298701639632,0.8100222382718014,0.9425641161098628,0.9600932645870822,0.8772736451553308,0.8864616402013517,0.9703518434809143,0.9413705216590295,0.911883395376554,0.9968108179925296,0.9638116286184208,0.9531591976482363,0.6990044055280196,0.9674409572026256,0.8716545063135309,0.8953315536500313,0.1343151763351671,0.4515644784595318,0.22044108021510314,0.20670450436447915,0.2106561387482146,0.19756966438384999,0.19144507656633633,0.10195014519897437,0.19005364867871954,0.2568841813327474,0.232911060065361,0.23921742028489668,0.3264347763117844,0.22281740770572678,0.27506896543173726,0.20618691174691295,0.8781647470440397,1453.0257505702052,0.06152593970000453,1.0,-1433.6318372294713,-1433.6318372294713,-0.17285490306221618,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2779,1,0.7078599790194042,0.7802234394612203,0.9359456728912033,0.9571027689081363,0.9956779346985669,0.8544493953919039,0.9329670539833766,0.9644018180077404,0.9949864994422105,0.8807588408523562,0.9640380372231743,0.8770015299823004,0.8687736229088618,0.7987892919542523,0.8965721300057723,0.6813755086242547,0.8892855347397834,0.11577682675437755,0.48926113738484595,0.2379762113225054,0.18690411360042447,0.22275713917800444,0.26472748180609934,0.27414962918102204,0.22533965925598284,0.20935528063234612,0.232105993843913,0.2514918382970568,0.2403149314507979,0.2919909273568851,0.31006613962605084,0.32859965706686817,0.11571163632843826,1450.7129373604912,-0.03731434477526818,1.0,-1428.8269657446886,-1428.8269657446886,0.8292969702004029,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2780,1,0.9554236915809736,0.9900610164796203,0.8678924724796735,0.9472374487244897,0.9635003919103735,0.8648828608749721,0.982588066980459,0.9473187479458959,0.9859116655006422,0.9171868209224903,0.9299050144301974,0.8987422729913863,0.8738154725759814,0.9807540422044227,0.9434300325539118,0.8568484196333366,0.10857089765550204,0.4176788310873768,0.2110351754685513,0.21265722045740768,0.21098904309329924,0.1969968445145874,0.213920690327271,0.1028041409410509,0.27697377413416313,0.2644286561340283,0.2431491522936672,0.29235617706721734,0.31175473330586023,0.2183164140746107,0.2266474734403864,0.1619855310580268,0.8074800197407346,1442.8666208660306,0.024418631574917526,1.0,-1430.535150372607,-1430.535150372607,0.22798523804112847,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2781,1,0.8859440228353818,0.5268399026338336,0.9753264571801183,0.9782338760208018,0.9431007002727347,0.9229541138632639,0.8924304376706484,0.8929817518315328,0.9603539806013136,0.9344001294935252,0.9966458372444943,0.8773431342082942,0.8119727755262753,0.9402436484904421,0.7084455628740444,0.9694233051023031,0.6495234852380625,0.11765891861011689,0.508476759456424,0.17347791524240577,0.18985614891120373,0.24250110938343225,0.2572856642162268,0.29566930041515205,0.25921541142877075,0.19025718659578858,0.254786556782546,0.2557753509347688,0.24474977064121756,0.3046444921836412,0.29907647311329966,0.23090386421136164,0.15710233457395134,1453.8278027208105,-0.07941893731617711,1.0,-1432.9815494173329,-1432.9815494173329,0.2822190877373032,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2782,1,0.8765853297078893,0.9580207607748459,0.8750822044405026,0.967240333810556,0.9500750970955433,0.8319944626565484,0.9428090324892252,0.9898442949867323,0.9725605137891392,0.9346014698189903,0.9262809111550037,0.9275893994587993,0.8478932772803084,0.9993420872944745,0.9606743568662206,0.9670031201216965,0.076976510564426,0.040997975631334914,0.1715508449237255,0.30728966744162667,0.23098987205450755,0.10428257455740589,0.25204799169571696,0.10112168437021281,0.2655753434752186,0.27482999754774945,0.19066856759370238,0.2720800134930285,0.309292388394155,0.18381284254815844,0.22518419419258728,0.11583675198814916,0.7647101961606333,1458.3925837452855,0.20178022569348286,1.0,-1446.9646381946095,-1446.9646381946095,0.30231677157939885,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2783,1,0.9952629936495374,0.7458407051256275,0.9378228090183887,0.9821313333711821,0.955063706568097,0.9323463775062655,0.895002119377858,0.9991564319738012,0.990866435162656,0.8551706430210071,0.9970119921173848,0.9144193087095037,0.7837521102881484,0.9941178120645873,0.6694515755025989,0.8451867310457941,0.25688237759115223,0.19957939165966404,0.35840740070629173,0.25157264085337294,0.1404265100387234,0.23857434134492062,0.2880421676288031,0.19837995933689656,0.22190906150765363,0.2776341744793542,0.3169443457925217,0.28372671556535217,0.23191307723447455,0.29871102449510084,0.269164860183537,0.27325212498901036,0.3836150376629037,1464.5326675476379,-0.08017187503810419,1.0,-1437.2358473429708,-1437.2358473429708,-0.4658067425718855,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
2784,1,0.8082441592083894,0.8491134488761676,0.8279573000340633,0.9247556728566828,0.942778793139333,0.783735390356495,0.9560847536157465,0.9993248397785016,0.8945407290060992,0.9106379440092686,0.9789234408973485,0.8873232266548491,0.8789473133682644,0.878273217812636,0.9931796086799236,0.7172367201645425,0.5748621244069928,0.11841243367432443,0.4549037635964334,0.23215909094045284,0.089979493887565,0.24299165777082607,0.3428902452775166,0.2114757982646029,0.2288037072968731,0.20287405712516185,0.3103506481175787,0.26487045943797,0.32890329419030695,0.18345734713077239,0.23696100191556707,0.24757571431167724,0.22495216349314204,1462.576078038632,-0.08414468586465773,1.0,-1443.0564369251813,-1443.0564369251813,0.7295974188227774,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2785,1,1.0,0.8873008404541485,0.9121761119316033,0.9916281233836323,0.9648220132119191,0.8736815019001496,0.9447107581080473,0.9965769466462356,0.9802684278930801,0.9349085446366676,0.8672304895152716,0.898240768780016,0.8306109598807437,0.9368983015988657,0.9850095977371794,0.4906276833938274,0.5729506555037689,0.302126276016273,0.2742488556850828,0.313226392784743,0.15372468970855002,0.24512115966059195,0.2896028046562447,0.26040061549343735,0.208931280412355,0.23108301360466704,0.27720401063593614,0.2690056888960442,0.2324670083260574,0.2510551252295273,0.2558543034381791,0.3001948403058144,0.2469970945513313,1451.9348466639224,-0.08283461488917965,1.0,-1430.9659090758591,-1430.9659090758591,-0.2547948871811059,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
2786,1,0.5827599063977998,0.8555220411815612,0.9179495901385618,0.8973159780652414,0.9531977065055187,0.9055948619739184,0.9615002518989942,0.998518083845635,0.9578208220952811,0.8874431604824421,0.9995693000366873,0.9701583344424045,0.7633486553198221,0.9968720946698667,0.9913344479500753,0.6869218522422985,0.6136265613438717,0.0699978141735466,0.4010037011099437,0.1993544418532687,0.272258988376844,0.14272020220750434,0.2048325408931858,0.1336210671727118,0.19640124101921935,0.2449439163402981,0.2026277889701983,0.2185992700921343,0.3536777639672427,0.2671755162096905,0.1930437285627306,0.27235301646482496,0.14207252538551818,1451.3818231741398,0.5101562810687028,1.0,-1441.6782206168,-1441.6782206168,0.948834933713897,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
